TextId,CISI,Region,Site,Type,Complete,Direction,RawText,ReadingTokens,Length,RoleTemplate,AnchorTemplate,TitleMarkers,NameBlocks,SlotFillers,HasAnchor
2850.1,M-354,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-729-407-845-236-002-906-125+,125-906-002-236-845-407-729-740,8,SIGN SIGN SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@8-8,,,Y
2851.1,M-355,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-877-032-033-705-231-235-002-861-360-520-919-140+,140-919-520-360-861-002-235-231-705-033-032-877-740,13,LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX SIGN NAME_LIKE_BLOCK[3] SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,140:LEADING_FORMULA_MARKER@1-1; 520:TERMINAL_TITLE_OR_SUFFIX@3-3; 861:INITIAL_TITLE_OR_CLASSIFIER@5-5; 235:LEADING_FORMULA_MARKER@7-7; 740:TERMINAL_TITLE_OR_SUFFIX@13-13,861-002-235:NAME_LIKE_BLOCK@5-7,032|740:877@12,Y
2852.1,M-356,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+400-595-420-125-032-820-920-140+,140-920-820-032-125-420-595-400,8,LEADING_FORMULA_MARKER LEADING_FORMULA_MARKER INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER LEADING_FORMULA_MARKER INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,140:LEADING_FORMULA_MARKER@1-1; 920:LEADING_FORMULA_MARKER@2-2; 820:INITIAL_TITLE_OR_CLASSIFIER@3-3; 400:TERMINAL_TITLE_OR_SUFFIX@8-8,,,Y
2853.1,M-357,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-100-806-472-240-806-001-820+,820-001-806-240-472-806-100-740,8,INITIAL_TITLE_OR_CLASSIFIER SIGN LEADING_FORMULA_MARKER SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN LEADING_FORMULA_MARKER SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,820:INITIAL_TITLE_OR_CLASSIFIER@1-1; 806:LEADING_FORMULA_MARKER@3-3; 806:LEADING_FORMULA_MARKER@6-6; 740:TERMINAL_TITLE_OR_SUFFIX@8-8,,<START>|001:820@1,Y
2854.1,M-358,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+003-001-520-240-806-002-502-031+,031-502-002-806-240-520-001-003,8,LEADING_FORMULA_MARKER SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX SIGN LEADING_FORMULA_MARKER,LEADING_FORMULA_MARKER SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX SIGN LEADING_FORMULA_MARKER,031:LEADING_FORMULA_MARKER@1-1; 806:LEADING_FORMULA_MARKER@4-4; 520:TERMINAL_TITLE_OR_SUFFIX@6-6; 003:LEADING_FORMULA_MARKER@8-8,,001|<END>:003@8,Y
2855.1,M-359,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-405-590-220-235-803-002-388-385-705-632+,632-705-385-388-002-803-235-220-590-405-740,11,SIGN SIGN SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,235:LEADING_FORMULA_MARKER@7-7; 740:TERMINAL_TITLE_OR_SUFFIX@11-11,,,Y
2856.1,M-360,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+090-740-717-770-235+,235-770-717-740-090,5,LEADING_FORMULA_MARKER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,LEADING_FORMULA_MARKER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,235:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
2857.1,M-361,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+820-064-104+,104-064-820,3,SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER,SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER,820:INITIAL_TITLE_OR_CLASSIFIER@3-3,,,Y
2858.1,M-362,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-007-503-002-817+,817-002-503-007-740,5,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,NAME_LIKE_BLOCK[3] SIGN TERMINAL_TITLE_OR_SUFFIX,817-002:INITIAL_TITLE_OR_CLASSIFIER@1-2; 740:TERMINAL_TITLE_OR_SUFFIX@5-5,817-002-503:NAME_LIKE_BLOCK@1-3,,Y
2859.1,M-363,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-100-415-745-060-920+,920-060-745-415-100-740,6,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,920:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@6-6,,,Y
2860.1,M-364,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-354-002-817+,817-002-354-740,4,INITIAL_TITLE_OR_CLASSIFIER SIGN SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,817-002:INITIAL_TITLE_OR_CLASSIFIER@1-2; 740:TERMINAL_TITLE_OR_SUFFIX@4-4,,002|740:354@3,Y
2861.1,M-365,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+527-550-033-705-220-415-060-550+,550-060-415-220-705-033-550-527,8,SIGN SIGN SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,527:TERMINAL_TITLE_OR_SUFFIX@8-8,,,Y
2862.1,M-366,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+423-003-263-104-745-055+,055-745-104-263-003-423,6,SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER SIGN,SIGN SIGN SIGN SIGN LEADING_FORMULA_MARKER SIGN,003:LEADING_FORMULA_MARKER@5-5,,,Y
2863.1,M-367,Lower Indus,Mohenjo-daro,SEAL:R,N,R/L,+001-226-032-002-454+,454-002-032-226-001,5,SIGN SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN SIGN,,,,N
2864.1,M-368,Lower Indus,Mohenjo-daro,SEAL:R,N,R/L,+527-555-407-844-055-000+,055-844-407-555-527,5,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,527:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
2865.1,M-369,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-690-435-255-240-220-415-806-742-060-920+,920-060-742-806-415-220-240-255-435-690-740,11,LEADING_FORMULA_MARKER SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,NAME_LIKE_BLOCK[3] LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,920:LEADING_FORMULA_MARKER@1-1; 806:LEADING_FORMULA_MARKER@4-4; 740:TERMINAL_TITLE_OR_SUFFIX@11-11,920-060-742:NAME_LIKE_BLOCK@1-3,,Y
2866.1,M-370,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+832-904-740-444-388-233-798-806+,806-798-233-388-444-740-904-832,8,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN,806:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@6-6,,,Y
2867.1,M-371,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+617-142-384-032-154-806-467+,467-806-154-032-384-142-617,7,SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN SIGN,SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN SIGN,806:LEADING_FORMULA_MARKER@2-2,,,Y
2868.1,M-372,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-338-605-176-001-820+,820-001-176-605-338-740,6,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,820:INITIAL_TITLE_OR_CLASSIFIER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@6-6,,<START>|001:820@1,Y
2869.1,M-373,Lower Indus,Mohenjo-daro,SEAL:R,N,R/L,+401-823-381-920-000+,920-381-823-401,4,LEADING_FORMULA_MARKER SIGN SIGN SIGN,LEADING_FORMULA_MARKER SIGN SIGN SIGN,920:LEADING_FORMULA_MARKER@1-1,,,Y
2870.1,M-374,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-900-003-615-503+,503-615-003-900-740,5,SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,NAME_LIKE_BLOCK[2] LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,003:LEADING_FORMULA_MARKER@3-3; 740:TERMINAL_TITLE_OR_SUFFIX@5-5,503-615:NAME_LIKE_BLOCK@1-2,,Y
2871.1,M-375,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-100-233-220-032-002-820+,820-002-032-220-233-100-740,7,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,820:INITIAL_TITLE_OR_CLASSIFIER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@7-7,,,Y
2872.1,M-376,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-100-176-002-861-533-717+,717-533-861-002-176-100-740,7,SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,861:INITIAL_TITLE_OR_CLASSIFIER@3-3; 740:TERMINAL_TITLE_OR_SUFFIX@7-7,,,Y
2873.1,M-377,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-690-435-255-240-235+,235-240-255-435-690-740,6,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,235:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@6-6,,<START>|240:235@1,Y
2874.1,M-378,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+407-005-001-746-740-590+,590-740-746-001-005-407,6,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN SIGN SIGN,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN SIGN SIGN,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
2875.1,M-379,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+154-798-463-353+,353-463-798-154,4,SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN,,,,N
2876.1,M-380,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+137-003-001-740-920-322+,322-920-740-001-003-137,6,SIGN LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX SIGN LEADING_FORMULA_MARKER SIGN,SIGN LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX SIGN LEADING_FORMULA_MARKER SIGN,920:LEADING_FORMULA_MARKER@2-2; 740:TERMINAL_TITLE_OR_SUFFIX@3-3; 003:LEADING_FORMULA_MARKER@5-5,,,Y
2877.1,M-381,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-055-220-032-798-002-820+,820-002-798-032-220-055-740,7,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,820:INITIAL_TITLE_OR_CLASSIFIER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@7-7,,,Y
2878.1,M-382,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+617-142+,142-617,2,SIGN SIGN,SIGN SIGN,,,,N
2879.1,M-383,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+617-145+,145-617,2,SIGN SIGN,SIGN SIGN,,,,N
2880.1,M-384,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-900-003-803-002-820+,820-002-803-003-900-740,6,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,820:INITIAL_TITLE_OR_CLASSIFIER@1-1; 003:LEADING_FORMULA_MARKER@4-4; 740:TERMINAL_TITLE_OR_SUFFIX@6-6,,,Y
2881.1,M-385,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+407-004-002-820+,820-002-004-407,4,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN,820:INITIAL_TITLE_OR_CLASSIFIER@1-1,,,Y
2882.1,M-386,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+405-004-001-139+,139-001-004-405,4,SLOT_FILLER SIGN SIGN SIGN,SIGN SIGN SIGN SIGN,,,<START>|001:139@1,Y
2883.1,M-387,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+226-032-798-742-060-920+,920-060-742-798-032-226,6,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN SIGN,NAME_LIKE_BLOCK[3] SIGN SIGN SIGN,920:LEADING_FORMULA_MARKER@1-1,920-060-742:NAME_LIKE_BLOCK@1-3,,Y
2884.1,M-388,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-519+,519-740,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
2885.1,M-389,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-861-383-031+,031-383-861-740,4,LEADING_FORMULA_MARKER SIGN INITIAL_TITLE_OR_CLASSIFIER TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER SIGN INITIAL_TITLE_OR_CLASSIFIER TERMINAL_TITLE_OR_SUFFIX,031:LEADING_FORMULA_MARKER@1-1; 861:INITIAL_TITLE_OR_CLASSIFIER@3-3; 740:TERMINAL_TITLE_OR_SUFFIX@4-4,,861|<END>:740@4,Y
2886.1,M-390,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+250-605-626-060-820+,820-060-626-605-250,5,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN SIGN,CROSS_SITE_NAME_ANCHOR[2] SIGN SIGN SIGN,820:INITIAL_TITLE_OR_CLASSIFIER@1-1,820-060:CROSS_SITE_NAME_ANCHOR@1-2,,Y
2887.1,M-391,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+405-845-686-740-793-003-233-805-002-861-533-717+,717-533-861-002-805-233-003-793-740-686-845-405,12,SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN SIGN,SIGN SIGN INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN SIGN,861:INITIAL_TITLE_OR_CLASSIFIER@3-3; 003:LEADING_FORMULA_MARKER@7-7; 740:TERMINAL_TITLE_OR_SUFFIX@9-9,,,Y
2888.1,M-392,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-405-590-220-032-806+,806-032-220-590-405-740,6,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,806:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@6-6,,,Y
2889.1,M-393,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+679-740-575-017-240-806-002-540+,540-002-806-240-017-575-740-679,8,SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN,SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN NAME_LIKE_BLOCK[3],806:LEADING_FORMULA_MARKER@3-3; 740:TERMINAL_TITLE_OR_SUFFIX@7-7,575-740-679:NAME_LIKE_BLOCK@6-8,,Y
2890.1,M-394,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-752-001-033-706+,706-033-001-752-740,5,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
2891.1,M-395,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+520-220-415-798+,798-415-220-520,4,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,520:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
2892.1,M-396,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+204-630-233-832-904-794-630-235-060-550+,550-060-235-630-794-904-832-233-630-204,10,SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN SIGN SIGN SIGN,SIGN SIGN LEADING_FORMULA_MARKER SIGN SIGN SIGN SIGN SIGN SIGN SIGN,235:LEADING_FORMULA_MARKER@3-3,,,Y
2893.1,M-397,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-752-055-233+,233-055-752-740,4,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
2894.1,M-398,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-920-323+,323-920-740,3,SIGN LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,SIGN LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX,920:LEADING_FORMULA_MARKER@2-2; 740:TERMINAL_TITLE_OR_SUFFIX@3-3,,,Y
2895.1,M-399,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-055-033-706-235+,235-706-033-055-740,5,LEADING_FORMULA_MARKER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,235:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
2896.1,M-400,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+617-142-013-820+,820-013-142-617,4,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN,820:INITIAL_TITLE_OR_CLASSIFIER@1-1,,,Y
2897.1,M-401,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+617-550-003+,003-550-617,3,LEADING_FORMULA_MARKER SIGN SIGN,LEADING_FORMULA_MARKER SIGN SIGN,003:LEADING_FORMULA_MARKER@1-1,,,Y
2898.1,M-402,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+494-615-179-100-001-033-426+,426-033-001-100-179-615-494,7,SIGN SIGN SIGN SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN SIGN SIGN SIGN,,,,N
2899.1,M-403,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+407-063-520-095+,095-520-063-407,4,SLOT_FILLER TERMINAL_TITLE_OR_SUFFIX SIGN SIGN,SIGN TERMINAL_TITLE_OR_SUFFIX SIGN SIGN,520:TERMINAL_TITLE_OR_SUFFIX@2-2,,<START>|520:095@1,Y
2900.1,M-404,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+405-005+,005-405,2,SIGN SIGN,SIGN SIGN,,,,N
2901.1,M-405,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-923-240-235-806+,806-235-240-923-740,5,LEADING_FORMULA_MARKER LEADING_FORMULA_MARKER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,LEADING_FORMULA_MARKER LEADING_FORMULA_MARKER SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,806:LEADING_FORMULA_MARKER@1-1; 235:LEADING_FORMULA_MARKER@2-2; 740:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
2902.1,M-406,Lower Indus,Mohenjo-daro,SEAL:R,N,R/L,]000-220-415-832[,832-415-220,3,SIGN SIGN SIGN,SIGN SIGN SIGN,,,,N
2903.1,M-407,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+740-923-235-742-380+,380-742-235-923-740,5,SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN LEADING_FORMULA_MARKER SIGN TERMINAL_TITLE_OR_SUFFIX,235:LEADING_FORMULA_MARKER@3-3; 740:TERMINAL_TITLE_OR_SUFFIX@5-5,,,Y
2904.1,M-408,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+407-061-002-817+,817-002-061-407,4,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN,INITIAL_TITLE_OR_CLASSIFIER SIGN SIGN SIGN,817-002:INITIAL_TITLE_OR_CLASSIFIER@1-2,,,Y
2905.1,M-409,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+045-740-806+,806-740-045,3,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX SIGN,LEADING_FORMULA_MARKER TERMINAL_TITLE_OR_SUFFIX SIGN,806:LEADING_FORMULA_MARKER@1-1; 740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
2906.1,M-410,Lower Indus,Mohenjo-daro,SEAL:R,Y,NR,+220+,220,1,SIGN,SIGN,,,,N
2907.1,M-411,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+390-840-233-240-744-033-272+,272-033-744-240-233-840-390,7,SIGN SIGN SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER,SIGN SIGN SIGN SIGN SIGN SIGN CLOSING_FORMULA_MARKER,390:CLOSING_FORMULA_MARKER@7-7,,,Y
2908.1,M-412,Lower Indus,Mohenjo-daro,SEAL:R,Y,R/L,+031-625-140-220-415+,415-220-140-625-031,5,SIGN SIGN LEADING_FORMULA_MARKER SIGN LEADING_FORMULA_MARKER,SIGN SIGN LEADING_FORMULA_MARKER SIGN LEADING_FORMULA_MARKER,140:LEADING_FORMULA_MARKER@3-3; 031:LEADING_FORMULA_MARKER@5-5,,,Y
2909.1,M-413,Lower Indus,Mohenjo-daro,SEAL:R,?,R/L,]415-798-002-354-004+,004-354-002-798-415,5,SIGN SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN SIGN,,,,N
2910.1,M-414,Lower Indus,Mohenjo-daro,SEAL:R,Y,-,+220-786-255+,255-786-220,3,SIGN SIGN SIGN,SIGN SIGN SIGN,,,,N
2911.1,M-415,Lower Indus,Mohenjo-daro,SEAL:C,Y,R/L,+256-832+,832-256,2,SIGN SIGN,SIGN SIGN,,,,N
2912.1,M-416,Lower Indus,Mohenjo-daro,SEAL:C,Y,R/L,+324-255-001-405-016+,016-405-001-255-324,5,SIGN SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN SIGN,,,,N
2913.1,M-417,Lower Indus,Mohenjo-daro,SEAL:C,N,-,]000-140+,140,1,LEADING_FORMULA_MARKER,LEADING_FORMULA_MARKER,140:LEADING_FORMULA_MARKER@1-1,,,Y
2914.1,M-420,Lower Indus,Mohenjo-daro,POT:T:s,Y,L/R,+747-004-408+,408-004-747,3,SIGN SIGN SIGN,SIGN SIGN SIGN,,,,N
2915.1,M-421,Lower Indus,Mohenjo-daro,POT:T:s,N,-,+000-000-590-705+,705-590,2,SIGN SIGN,SIGN SIGN,,,,N
2916.1,M-422,Lower Indus,Mohenjo-daro,POT:T:s,N,R/L,+692-904-000-031-000+,031-904-692,3,LEADING_FORMULA_MARKER SIGN SIGN,LEADING_FORMULA_MARKER SIGN SIGN,031:LEADING_FORMULA_MARKER@1-1,,,Y
2917.1,M-423,Lower Indus,Mohenjo-daro,POT:T:s,N,R/L,+000-000-904-692-000+,692-904,2,SIGN SIGN,SIGN SIGN,,,,N
2918.1,M-424,Lower Indus,Mohenjo-daro,POT:T:s,Y,R/L,+740-792+,792-740,2,SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN TERMINAL_TITLE_OR_SUFFIX,740:TERMINAL_TITLE_OR_SUFFIX@2-2,,,Y
2919.1,H-2584,Inter-Riverine,Harappa,TAG:R,?,R/L,]806-468-520-095-033-705[,705-033-095-520-468-806,6,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN LEADING_FORMULA_MARKER,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX SIGN LEADING_FORMULA_MARKER,520:TERMINAL_TITLE_OR_SUFFIX@4-4; 806:LEADING_FORMULA_MARKER@6-6,,,Y
2919.2,H-2584,Inter-Riverine,Harappa,TAG:R,?,R/L,+527-550-231-798[,798-231-550-527,4,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,SIGN SIGN SIGN TERMINAL_TITLE_OR_SUFFIX,527:TERMINAL_TITLE_OR_SUFFIX@4-4,,,Y
2919.3,H-2584,Inter-Riverine,Harappa,TAG:R,?,R/L,]690-435-255-055[,055-255-435-690,4,SIGN SIGN SIGN SIGN,SIGN SIGN SIGN SIGN,,,,N
